object			
volume	07399	Castelli	1746
foreign	Maigre	fra	
foreign	Macilenza	ita	
foreign	Magrezza	ita	
foreign	Magro	ita	
entry	MACIS	0	
orth	MACIS		
foreign	Besbase	ara	
foreign	Besbesi	ara	
foreign	Talisafar	ara	
foreign	μάκερ	grc	
foreign	Macis	fra	
foreign	Fleur de Muscade	fra	
foreign	Macis	ita	
entry	MAGNES	0	
orth	MAGNES		
foreign	Hagar	ara	
foreign	almes	ara	
foreign	Magnatis	ara	
foreign	μαγνήτης	grc	
foreign	Aimant	fra	
foreign	Calamita	ita	
entry	MALLEOLUS	0	
orth	MALLEOLUS		
foreign	Carsol	heb	
foreign	σφυρίον	grc	
foreign	Martelet	fra	
foreign	Martellino	ita	
entry	MALLEUS	0	
orth	MALLEUS		
foreign	Matraca	ara	
foreign	Dafar	ara	
foreign	Halmuth	heb	
foreign	Arzob	heb	
foreign	Mappets	heb	
foreign	Pattisch	heb	
foreign	Mepiz	heb	
foreign	σφόρα	grc	
foreign	Maillet	fra	
foreign	Marteau	fra	
foreign	Martello	ita	
entry	MAMMA, MAMILLA	0	
orth	MAMMA		
orth	MAMILLA		
foreign	Muche	ara	
foreign	Muchit	ara	
foreign	Thad	ara	
foreign	Thadi	ara	
foreign	Dad	heb	
foreign	Schad	heb	
foreign	Bizzi	heb	
foreign	θήλη	grc	
foreign	μαζὸς	grc	
foreign	μαστὸς	grc	
foreign	Mammelle	fra	
foreign	Teton	fra	
foreign	Tetta	ita	
foreign	Poppa	ita	
foreign	Poccia	ita	
foreign	Manna	ita	
foreign	Zinna	ita	
entry	MANCUS, MUTILUS	0	
orth	MANCUS		
orth	MUTILUS		
foreign	Mabtul	ara	
foreign	Mucallam	ara	
foreign	Paschig	heb	
foreign	Calut	heb	
foreign	πηρὸς	grc	
foreign	Manchot	fra	
foreign	Mancino	ita	
entry	MANDIBULA, MAXILLA	0	
orth	MANDIBULA		
orth	MAXILLA		
foreign	Chud	ara	
foreign	Chudud	ara	
foreign	Lehia	ara	
foreign	Pak	ara	
foreign	Pakin	ara	
foreign	Lechi	heb	
foreign	Pak	heb	
foreign	γνάθος	grc	
foreign	γένυς	grc	
foreign	Mâchoire	fra	
foreign	Mascella	ita	
entry	MANIPULUS	0	
orth	MANIPULUS		
foreign	Bachat	ara	
foreign	Chazam	ara	
foreign	Chuzma	ara	
foreign	Chuzem	ara	
foreign	Galla	ara	
foreign	Glem	heb	
foreign	Alumna	heb	
foreign	Amir	heb	
foreign	Tsachat	heb	
foreign	Comets	heb	
foreign	χειρόβολον	grc	
foreign	ἄμαλλα	grc	
foreign	Javelle	fra	
foreign	Poignée	fra	
foreign	Manipolo	ita	
entry	MANNA	0	
orth	MANNA		
foreign	Man	ara	
foreign	Terniabin	ara	
foreign	Man	heb	
foreign	μάννα	grc	
foreign	Manne de Calabre	fra	
foreign	Manna	ita	
entry	MARCHASITA	0	
orth	MARCHASITA		
foreign	Marcasita	ara	
foreign	Alrusenai	ara	
foreign	μαρκασίτη	grc	
foreign	Marcasite	fra	
foreign	Marchesita	ita	
entry	MARCOR, MARCIDUS	0	
orth	MARCOR		
orth	MARCIDUS		
foreign	Indibel	ara	
foreign	Madbul	ara	
foreign	Nachar	ara	
foreign	Indebul	ara	
foreign	Madbul	ara	
foreign	Kemat	heb	
foreign	Kemit	heb	
foreign	μαρασμὸς	grc	
foreign	μαρασμώδες	grc	
foreign	Maigreur	fra	
foreign	Maigre	fra	
foreign	Magrezza	ita	
foreign	Magro	ita	
entry	MARGARITA	0	
orth	MARGARITA		
foreign	Gauhara	ara	
foreign	Gavahir	ara	
foreign	Darra	ara	
foreign	Jacuta	ara	
foreign	Jacut	ara	
foreign	Peninim	heb	
foreign	Marganit	heb	
foreign	μαργαρίτης	grc	
foreign	Perle	fra	
foreign	Perla	ita	
entry	MASSA	0	
orth	MASSA		
foreign	Gabla	ara	
foreign	Agn	ara	
foreign	Agne	ara	
foreign	Bazek	heb	
foreign	Molem	heb	
foreign	Musch	heb	
foreign	Kikkar	heb	
foreign	μάζα	grc	
foreign	Masse	fra	
foreign	Massa	ita	
entry	MASTICATIO	0	
orth	MASTICATIO		
foreign	Magd	ara	
foreign	Leisah	heb	
foreign	μάσσησις	grc	
foreign	Mastication	fra	
foreign	Masticazione	ita	
entry	MASTIX, MASTICHE	0	
orth	MASTIX		
orth	MASTICHE		
foreign	Mastiche	ara	
foreign	Lot	heb	
foreign	Lut	heb	
foreign	μαστίχη	grc	
foreign	Mastic	fra	
foreign	Mastica	ita	
entry	MATERIA	0	
orth	MATERIA		
foreign	Gabla	ara	
foreign	Madad	ara	
foreign	Mida	ara	
foreign	Chomer	heb	
foreign	ὕλη	grc	
foreign	Matiére	fra	
foreign	Materia	ita	
entry	MATRIX, UTERUS	0	
orth	MATRIX		
orth	UTERUS		
foreign	Zifac	ara	
foreign	Cis	ara	
foreign	Ruham	ara	
foreign	Rechem	heb	
foreign	Maschper	heb	
foreign	Em	heb	
foreign	Harah	heb	
foreign	μήτρα	grc	
foreign	Matrice	fra	
foreign	Matrice	ita	
pb	p. 779		
entry	MATURATIO	0	
orth	MATURATIO		
foreign	Alandaga	ara	
foreign	Bischul	heb	
foreign	πεπασμὸς	grc	
foreign	Maturation	fra	
foreign	Maturezza	ita	
entry	MEATUS	0	
orth	MEATUS		
foreign	Bartac	ara	
foreign	Magarl	ara	
foreign	Manfad	ara	
foreign	Nacabh	heb	
foreign	Rachat	heb	
foreign	πόρος	grc	
foreign	Veine	fra	
foreign	Passage	fra	
foreign	Issue	fra	
foreign	Meato	ita	
foreign	Poro	ita	
entry	MECHOACANNA	0	
orth	MECHOACANNA		
foreign	Mechoacan	ara	
foreign	μηχοακάννη	grc	
foreign	Mechoacan	fra	
foreign	Mechoacanna	ita	
entry	MEDIASTINUM	0	
orth	MEDIASTINUM		
foreign	Rakim	heb	
foreign	μεσαύλιον	grc	
foreign	Médiastin	fra	
foreign	Mediastino	ita	
entry	MEDICAMENTUM, REMEDIUM	0	
orth	MEDICAMENTUM		
orth	REMEDIUM		
foreign	Devi	ara	
foreign	Advia	ara	
foreign	Aruca	heb	
foreign	φάρμακον	grc	
foreign	Médicament	fra	
foreign	Médecine	fra	
foreign	Medicamento	ita	
entry	MEDICINA	0	
orth	MEDICINA		
foreign	Tadvia	ara	
foreign	Tab	ara	
foreign	Asut	heb	
foreign	Asia	heb	
foreign	Schipha	heb	
foreign	Rephuah	heb	
foreign	ἴασις	grc	
foreign	ἰατρικὴ	grc	
foreign	Médecine	fra	
foreign	Medicina	ita	
entry	MEDICUS	0	
orth	MEDICUS		
foreign	Mudevi	ara	
foreign	Tabib	ara	
foreign	Atibbe	ara	
foreign	Alfachi	ara	
foreign	Sasi	ara	
foreign	Ase	heb	
foreign	Measse	heb	
foreign	Ropheh	heb	
foreign	Schaphi	heb	
foreign	ἰατρὸς	grc	
foreign	Médecin	fra	
foreign	Medico	ita	
entry	MEDIUM	0	
orth	MEDIUM		
foreign	Hasa	ara	
foreign	Vasat	ara	
foreign	Tavasit	ara	
foreign	Nasif	ara	
foreign	Tavec	heb	
foreign	Chazi	heb	
foreign	Mecheza	heb	
foreign	Kerebeth	heb	
foreign	μέσον	grc	
foreign	Milieu	fra	
foreign	Moyen	fra	
foreign	Mezzo	ita	
entry	MEDULLA	0	
orth	MEDULLA		
foreign	Moch	ara	
foreign	Much	ara	
foreign	Moach	heb	
foreign	μυελὸς	grc	
foreign	Moüelle	fra	
foreign	Midolla	ita	
entry	MEL	0	
orth	MEL		
foreign	Asel	ara	
foreign	Karatan	ara	
foreign	Alces	ara	
foreign	Debhasch	heb	
foreign	μέλι	grc	
foreign	Miel	fra	
foreign	Miele	ita	
entry	MELANCHOLIA, MELANCHOLICUS	0	
orth	MELANCHOLIA		
orth	MELANCHOLICUS		
foreign	Sevid	ara	
foreign	Seudi	ara	
foreign	Seudavi	ara	
foreign	μελαγχολία	grc	
foreign	μελαγχολικὸς	grc	
foreign	Mélancholie	fra	
foreign	Mélancholique	fra	
foreign	Maninconia	ita	
foreign	Malinconia	ita	
foreign	Malinconico	ita	
entry	MEMBRANA	0	
orth	MEMBRANA		
foreign	Race	ara	
foreign	Keleph	heb	
foreign	ὑμὴν	grc	
foreign	Membrane	fra	
foreign	Petite peau	fra	
foreign	Membrana	ita	
entry	MEMBRUM	0	
orth	MEMBRUM		
foreign	Ucde	ara	
foreign	Quatra	ara	
foreign	Hadam	heb	
foreign	Netach	heb	
foreign	μέλος	grc	
foreign	Membre	fra	
foreign	Membro	ita	
entry	MEMORIA	0	
orth	MEMORIA		
foreign	Dihen	ara	
foreign	Dihn	ara	
foreign	Hifd	ara	
foreign	Iltihem	ara	
foreign	Zicron	heb	
foreign	Zicaron	heb	
foreign	μνήμη	grc	
foreign	Mémoire	fra	
foreign	Memoria	ita	
entry	MENSTRUUM	0	
orth	MENSTRUUM		
foreign	Hayda	ara	
foreign	Niz	ara	
foreign	Nidda	heb	
foreign	Vasat	heb	
foreign	Sautha	heb	
foreign	Richuc	heb	
foreign	Subhan	heb	
foreign	ἐμμήνια	grc	
foreign	καταμήνια	grc	
foreign	Menstrue	fra	
foreign	Fleurs	fra	
foreign	Mois des femmes	fra	
foreign	Menstruo	ita	
foreign	flusso di sangue delle donne	ita	
entry	MENSURA	0	
orth	MENSURA		
foreign	Kil	ara	
foreign	Masah	ara	
foreign	Medad	heb	
foreign	Midda	heb	
foreign	Madon	heb	
foreign	Sasseah	heb	
foreign	Mesurah	heb	
foreign	μέτρον	grc	
foreign	Mesure	fra	
foreign	Misura	ita	
entry	MENTAGRA	0	
orth	MENTAGRA		
foreign	Haziza sal lahia	ara	
foreign	Hazaz	heb	
foreign	μεντάγρα	grc	
foreign	Dartre	fra	
foreign	Volatica	ita	
entry	MENTUM	0	
orth	MENTUM		
foreign	Dacan	ara	
foreign	Lahiah	ara	
foreign	Lechi	heb	
foreign	Sapham	heb	
foreign	γένειον	grc	
foreign	Menton	fra	
foreign	Mento	ita	
foreign	Barboccio	ita	
entry	MERCURIUS, ARGENTUM VIVUM	0	
orth	MERCURIUS		
orth	ARGENTUM VIVUM		
foreign	Cattab	ara	
foreign	Cocabh	heb	
foreign	ἑρμῆς	grc	
foreign	Mercure	fra	
foreign	Mercurio	ita	
entry	MERIDIES	0	
orth	MERIDIES		
foreign	Vasit	ara	
foreign	al nahar	ara	
foreign	Tzahoraim	heb	
foreign	μεσημβρία	grc	
foreign	Midi	fra	
foreign	Mezzodi	ita	
entry	MESENTERIUM	0	
orth	MESENTERIUM		
foreign	Marhard	ara	
foreign	Maraad	ara	
foreign	Sebhacat	heb	
foreign	μεσεντέριον	grc	
foreign	Mésentére	fra	
foreign	Mesenterio	ita	
entry	METACARPUS	0	
orth	METACARPUS		
foreign	Alselanaut	ara	
foreign	Masrech caph hajad	heb	
foreign	μετακάρπιον	grc	
foreign	στῆθος χειρὸς	grc	
foreign	Dos de la main	fra	
foreign	Dosso della mano	ita	
entry	MINIUM	0	
orth	MINIUM		
foreign	Afrengi	ara	
foreign	μίλτος	grc	
foreign	Vermillon	fra	
foreign	Minio	ita	
entry	MORBILLI	0	
orth	MORBILLI		
foreign	Alureschin	ara	
foreign	Hasafin	ara	
foreign	Algidra	ara	
foreign	Alhasba	ara	
foreign	Forest	ara	
foreign	Chazabim	heb	
foreign	ἐξαυθήματα ἐρυθρὰ	grc	
foreign	Rougeole	fra	
foreign	Rossettoli	ita	
entry	MORBUS	0	
orth	MORBUS		
foreign	Dil	ara	
foreign	Caaba	ara	
foreign	Marad	ara	
foreign	Amrad	ara	
foreign	Chali	heb	
foreign	Machalat	heb	
foreign	Carah	heb	
foreign	Caran	heb	
foreign	νόσος	grc	
foreign	νόσημα	grc	
foreign	Maladie	fra	
foreign	Malatia	ita	
foreign	Male	ita	
foreign	Morbo	ita	
entry	MORS	0	
orth	MORS		
foreign	Maut	ara	
foreign	Mita	ara	
foreign	Fani	ara	
foreign	Mavet	heb	
foreign	Mut	heb	
foreign	Met	heb	
foreign	θάνατος	grc	
foreign	Mort	fra	
foreign	Morte	ita	
entry	MORSULI	0	
orth	MORSULI		
foreign	Lezmit	ara	
foreign	Morceaux	fra	
foreign	Tablettes	fra	
foreign	Tavoletti	ita	
entry	MORSUS	0	
orth	MORSUS		
foreign	Maldug	ara	
foreign	Lezma	ara	
foreign	Naschab	ara	
foreign	Had	ara	
foreign	Hadah	ara	
foreign	Maad	ara	
foreign	Neschek	heb	
foreign	δῆξις	grc	
foreign	δῆγμα	grc	
foreign	Morsure	fra	
foreign	Morso	ita	
entry	MORTARIUM	0	
orth	MORTARIUM		
foreign	Haven	ara	
foreign	Maharas	ara	
foreign	Cafan	ara	
foreign	Metocah	heb	
foreign	Mactesch	heb	
foreign	Asitah	heb	
foreign	ὅλμος	grc	
foreign	ἴγδη	grc	
foreign	Mortier	fra	
foreign	Mortaro	ita	
entry	MOSCHUS	0	
orth	MOSCHUS		
foreign	Mosch	ara	
foreign	Mech	ara	
foreign	Bosem	heb	
foreign	Besem	heb	
foreign	Besam	heb	
foreign	μόσχος	grc	
foreign	Musc	fra	
foreign	Muschio	ita	
entry	MUCILAGO	0	
orth	MUCILAGO		
foreign	Lahab	ara	
foreign	Rir	heb	
foreign	μύξα	grc	
foreign	Mucilage	fra	
foreign	Mucilagine	ita	
entry	MUCOR	0	
orth	MUCOR		
foreign	Chamg	ara	
foreign	Afin	ara	
foreign	Afuna	ara	
foreign	Iphusch	heb	
foreign	εὐρὼς	grc	
foreign	αὐχμὸς	grc	
foreign	Moisissure	fra	
foreign	Muffa	ita	
entry	MUCRONATUS	0	
orth	MUCRONATUS		
foreign	Alchangiri	ara	
foreign	Exem bedelii rachaibh	heb	
foreign	ξιφοειδὴς	grc	
foreign	formé comme une épée	fra	
foreign	Come una spada	ita	
entry	MUCUS	0	
orth	MUCUS		
foreign	Maihta	ara	
foreign	Moq	ara	
foreign	Nija	heb	
foreign	Rir	heb	
foreign	μύξα	grc	
foreign	Morve	fra	
foreign	Excrément sortant du nez	fra	
foreign	Moccolo	ita	
entry	MULIER, MULIERIS	0	
orth	MULIER		
orth	MULIERIS		
foreign	Nisivi	ara	
foreign	Nisi	ara	
foreign	Ischa	heb	
foreign	γυνὴ	grc	
foreign	γυνακεῖος	grc	
foreign	Femme	fra	
foreign	De femme	fra	
foreign	Femina	ita	
foreign	Donna	ita	
foreign	Di femina	ita	
entry	MULSUM	0	
orth	MULSUM		
foreign	Antabad	ara	
foreign	ὑδρομέλι	grc	
foreign	οἰνόμελι	grc	
foreign	Vin miellé	fra	
foreign	Acqua melata	ita	
foreign	Vino melato	ita	
entry	MUMIA	0	
orth	MUMIA		
foreign	Mumiai	ara	
foreign	Momie	fra	
foreign	Mumie	fra	
foreign	Mumia	ita	
entry	MURIA	0	
orth	MURIA		
foreign	Muri	ara	
foreign	Marc almalah	ara	
foreign	ἅλμη	grc	
foreign	Saumure	fra	
foreign	Muria	ita	
foreign	Sala mora	ita	
entry	MUSCULUS	0	
orth	MUSCULUS		
foreign	Mulch	ara	
foreign	Amlach	ara	
foreign	Adlah	ara	
foreign	μῦς	grc	
foreign	Muscle	fra	
foreign	Muscolo	ita	
entry	MUSTUM	0	
orth	MUSTUM		
foreign	Mostar	ara	
foreign	Asara	ara	
foreign	Tirosch	heb	
foreign	Asis	heb	
foreign	γλεῦκος	grc	
foreign	Moût	fra	
foreign	Mosto	ita	
entry	MUTATIO	0	
orth	MUTATIO		
foreign	Abdil	ara	
foreign	Tabdil	ara	
foreign	Chaliphah	heb	
foreign	μεταβολὴ	grc	
foreign	μεταλλαγὴ	grc	
foreign	Changement	fra	
foreign	Mutamento	ita	
foreign	Mutazione	ita	
entry	MYROBALANI	0	
orth	MYROBALANI		
foreign	Dulegi	ara	
foreign	Bendelegi	ara	
foreign	μυροβάλανοι	grc	
foreign	Myrobalans	fra	
foreign	Mirobalani	ita	
entry	MYRRHA	0	
orth	MYRRHA		
foreign	Mura	ara	
foreign	Mor	ara	
foreign	Mor	heb	
foreign	σμύρνα	grc	
foreign	Mirrhe	fra	
foreign	Mirra	ita	
entry	MYSTAX	0	
orth	MYSTAX		
foreign	Dacan	ara	
foreign	Sapam	heb	
foreign	μύσταξ προσοπογώνιον	grc	
foreign	Moustache	fra	
foreign	Basetto	ita	
foreign	Barbocci	ita	
pb	p. 780		
entry	NAPHTHA	0	
orth	NAPHTHA		
foreign	Naft	ara	
foreign	νάφθα	grc	
foreign	Naphthe	fra	
foreign	Bitume	ita	
entry	NARCOTICUM, STUPEFACIENS	0	
orth	NARCOTICUM		
orth	STUPEFACIENS		
foreign	Michdar	ara	
foreign	ναρκωτικὸν	grc	
foreign	Narcotique	fra	
foreign	Narcotico	ita	
entry	NASUS, NARES	0	
orth	NASUS		
orth	NARES		
foreign	Mancbar	ara	
foreign	Mancharin	ara	
foreign	Aph	heb	
foreign	Negirim	heb	
foreign	Chotem	heb	
foreign	ῥὶν	grc	
foreign	ῥῖνες	grc	
foreign	Nez	fra	
foreign	Narines	fra	
foreign	Naso	ita	
foreign	Narice	ita	
entry	NATES	0	
orth	NATES		
foreign	Aijatin	ara	
foreign	Liatin	ara	
foreign	Maciada	ara	
foreign	Schet	heb	
foreign	lggabhot	heb	
foreign	γλουτοὶ	grc	
foreign	Fesses	fra	
foreign	Natiche	ita	
entry	NATURA	0	
orth	NATURA		
foreign	Geuhar	ara	
foreign	Tabi	ara	
foreign	GariZa	ara	
foreign	φύσις	grc	
foreign	Nature	fra	
foreign	Natura	ita	
entry	NATURALIS	0	
orth	NATURALIS		
foreign	Tabai	ara	
foreign	Garizi	ara	
foreign	φυσικὸς	grc	
foreign	Naturel	fra	
foreign	Naturale	ita	
entry	NAUSEA	0	
orth	NAUSEA		
foreign	Zarà	ara	
foreign	Chobal	ara	
foreign	Beschem	ara	
foreign	Cudd	ara	
foreign	Tachmach	ara	
foreign	Zara	heb	
foreign	Mazor	heb	
foreign	Baschem	heb	
foreign	Deraon	heb	
foreign	ναυτία	grc	
foreign	Envie de vomir	fra	
foreign	Dégoût	fra	
foreign	Nausea	ita	
foreign	Inclinazione a vomito	ita	
entry	NEPHRITIS	0	
orth	NEPHRITIS		
foreign	Vaga alkelitin	ara	
foreign	νεφρῖτις	grc	
foreign	douleur des reins	fra	
foreign	Dolore di reni	ita	
foreign	Nefritide	ita	
entry	NERVUS	0	
orth	NERVUS		
foreign	Vatar	ara	
foreign	Autar	ara	
foreign	Atsab	ara	
foreign	Etseb	heb	
foreign	Metar	heb	
foreign	Metarim	heb	
foreign	Gid	heb	
foreign	νεῦρον	grc	
foreign	Nerf	fra	
foreign	Nervo	ita	
entry	NEUTRUM, NEUTER	0	
orth	NEUTRUM		
orth	NEUTER		
foreign	Lazmum	ara	
foreign	οὐδέτερος	grc	
foreign	Ni l’un ni l’autre	fra	
foreign	Neutrale	ita	
foreign	Ne l’uno ne l’altro	ita	
entry	NITRUM	0	
orth	NITRUM		
foreign	Baurach	ara	
foreign	Malh	ara	
foreign	Barud	ara	
foreign	Nether	heb	
foreign	νίτρον	grc	
foreign	λίτρον	grc	
foreign	Nitre	fra	
foreign	Salpêtre	fra	
foreign	Salnitro	ita	
foreign	Salpietra	ita	
entry	NOVACULA	0	
orth	NOVACULA		
foreign	Sifra	ara	
foreign	Maspar	heb	
foreign	Taar	heb	
foreign	Morah	heb	
foreign	Izmel	heb	
foreign	ξυρὸς	grc	
foreign	Rasoir	fra	
foreign	Rasoio	ita	
entry	NOX	0	
orth	NOX		
foreign	Leile	ara	
foreign	Lail	heb	
foreign	νὺξ	grc	
foreign	Nuit	fra	
foreign	Notte	ita	
entry	NUTRITIO	0	
orth	NUTRITIO		
foreign	Tagdia	ara	
foreign	Tarbia	heb	
foreign	Amenah	heb	
foreign	Amanah	heb	
foreign	θρέψις	grc	
foreign	Nourriture	fra	
foreign	Nutrimento	ita	
entry	NUTRIX	0	
orth	NUTRIX		
foreign	Nena	ara	
foreign	Rabbaia	ara	
foreign	Mardaa	ara	
foreign	Omeneth	heb	
foreign	Meneketh	heb	
foreign	θηλάστρια	grc	
foreign	τίτθη	grc	
foreign	Nourrice	fra	
foreign	Nutrice	ita	
foreign	Nena	ita	
entry	NYCTALOPIA	0	
orth	NYCTALOPIA		
foreign	Gisiha	ara	
foreign	Algihar	ara	
foreign	Alchar	ara	
foreign	νυκταλωπία	grc	
entry	ΟBESITAS, OBESUS	0	
orth	ΟBESITAS		
orth	OBESUS		
foreign	Bari	ara	
foreign	Gilad	ara	
foreign	Galid	ara	
foreign	Abah	heb	
foreign	Abhih	heb	
foreign	Maabheh	heb	
foreign	Taphasch	heb	
foreign	πιότης	grc	
foreign	Graisse	fra	
foreign	Gras	fra	
foreign	Rongé	fra	
foreign	Grassezza	ita	
foreign	Grasso	ita	
entry	OBSTIPITAS, OBSTIPUS	0	
orth	OBSTIPITAS		
orth	OBSTIPUS		
foreign	Mudellibira	ara	
foreign	κατάστυψις	grc	
foreign	Courbure	fra	
foreign	Courbé	fra	
foreign	Scorto di collo	ita	
entry	OBSTRUCTIO, OPPILATIO	0	
orth	OBSTRUCTIO		
orth	OPPILATIO		
foreign	Schidda	ara	
foreign	Tacah	ara	
foreign	ἔμφραξις	grc	
foreign	Bouchement	fra	
foreign	Obstruction	fra	
foreign	Opilation	fra	
foreign	Opilazione	ita	
entry	OCCIPUT	0	
orth	OCCIPUT		
foreign	Alchafa	ara	
foreign	Cnamudue	ara	
foreign	Oreph	heb	
foreign	Os occipitis	heb	
foreign	Ezemhaoreth	heb	
foreign	ἴνιον	grc	
foreign	Le derriére de la tête	fra	
foreign	Occipitio	ita	
entry	OCULUS	0	
orth	OCULUS		
foreign	Bizar	ara	
foreign	Abzar	ara	
foreign	Ajin	ara	
foreign	Aijn	heb	
foreign	ὀφθαλμὸς	grc	
foreign	Oeil	fra	
foreign	Yeux	fra	
foreign	Occhio	ita	
entry	ODOR	0	
orth	ODOR		
foreign	Buhar	ara	
foreign	Tib	ara	
foreign	Facha	ara	
foreign	Raiha	ara	
foreign	Reah	heb	
foreign	Zeker	heb	
foreign	ὀσμὴ	grc	
foreign	Odeur	fra	
foreign	Odore	ita	
entry	ODORAMENTUM	0	
orth	ODORAMENTUM		
foreign	Atara	ara	
foreign	Schemumat	ara	
foreign	Basam	heb	
foreign	Besem	heb	
foreign	ὄσφρημα	grc	
foreign	Odeur	fra	
foreign	Parfum	fra	
foreign	Odoramento	ita	
entry	ODORATUS, OLFACTUS	0	
orth	ODORATUS		
orth	OLFACTUS		
foreign	Scham	ara	
foreign	Reah	heb	
foreign	ὄσφρησις	grc	
foreign	Odorat	fra	
foreign	Odorato	ita	
entry	OEDEMA	0	
orth	OEDEMA		
foreign	Undimia	ara	
foreign	Trehel	ara	
foreign	οἴδημα	grc	
foreign	Enflure phlegmatique	fra	
foreign	Enfiatura flemmatica	ita	
entry	OLEUM	0	
orth	OLEUM		
foreign	Dun	ara	
foreign	Den	ara	
foreign	Jizher	heb	
foreign	Schemen	heb	
foreign	Mescha	heb	
foreign	ἔλαιον	grc	
foreign	Huile	fra	
foreign	Oglio	ita	
entry	OMENTUM	0	
orth	OMENTUM		
foreign	Zirbus	ara	
foreign	Zorab	ara	
foreign	Chelebh	heb	
foreign	Mecasse	heb	
foreign	ἐπίπλοον	grc	
foreign	Coife qui couvre les intestins	fra	
foreign	Zirbo	ita	
entry	OPHTHALMIA	0	
orth	OPHTHALMIA		
foreign	Afluen	ara	
foreign	Guardenigi	ara	
foreign	Ramad	ara	
foreign	Kezira	heb	
foreign	ὀφθαλμία	grc	
foreign	Maladie des yeux	fra	
foreign	Lippitudine	ita	
entry	OPIUM	0	
orth	OPIUM		
foreign	Ossien	ara	
foreign	Asiun	ara	
foreign	Marcad	ara	
foreign	Ofi	heb	
foreign	ὄπιον	grc	
foreign	μηκώνειον	grc	
foreign	Suc de pavot	fra	
foreign	Opio	ita	
entry	OPOBALSAMUM	0	
orth	OPOBALSAMUM		
foreign	Zeri	heb	
foreign	Zarahs	heb	
foreign	ὀποβάλσαμον	grc	
foreign	Opobalsame	fra	
foreign	Suc du Baume	fra	
foreign	Opobalsamo	ita	
entry	ORIFICIUM	0	
orth	ORIFICIUM		
foreign	Ducm	ara	
foreign	Ducam	ara	
foreign	Fe	ara	
foreign	Phe	heb	
foreign	Phi	heb	
foreign	Pum	heb	
foreign	Adi	heb	
foreign	στόμα	grc	
foreign	Orifice	fra	
foreign	Embouchure	fra	
foreign	Bouche	fra	
foreign	Bocca	ita	
entry	ORIFICIUM VENTRICULI	0	
orth	ORIFICIUM VENTRICULI		
foreign	Ducam almiede	ara	
foreign	Pe hagagon	heb	
foreign	Pum habetem	heb	
foreign	στόμα τῆς κοιλίας	grc	
foreign	στόμαχος	grc	
foreign	πυλῶρος	grc	
foreign	Orifice de l’estomac	fra	
foreign	Bocca dello stomacho	ita	
entry	OS, OSSIS	0	
orth	OS		
orth	OSSIS		
foreign	Anamel	ara	
foreign	Anemel	ara	
foreign	Adam	ara	
foreign	Gerem	heb	
foreign	Etsem	heb	
foreign	ὀστέον	grc	
foreign	Os	fra	
foreign	Osso	ita	
entry	OS SACRUM	0	
orth	OS SACRUM		
foreign	Hadam alhagiazi	ara	
foreign	Alhavis	ara	
foreign	ὀστέον ἱερὸν	grc	
foreign	Os sacré	fra	
foreign	Osso sacro	ita	
entry	OVUM	0	
orth	OVUM		
foreign	Beid	ara	
foreign	Baid	ara	
foreign	Alde	ara	
foreign	Betsa	heb	
foreign	Betsim	heb	
foreign	ὠὸν	grc	
foreign	Oeuf	fra	
foreign	Ovo	ita	
entry	OXYMEL	0	
orth	OXYMEL		
foreign	Scheniabin	ara	
foreign	ὀξύμελι	grc	
foreign	Oxymel	fra	
foreign	Oxymel	ita	
entry	PALATUM	0	
orth	PALATUM		
foreign	Chanq	ara	
foreign	Halc	ara	
foreign	Natque	ara	
foreign	Chelc	heb	
foreign	Malcochaim	heb	
foreign	Magier	heb	
foreign	ὑπερῶον	grc	
foreign	Palais de la bouche	fra	
foreign	Palato della bocca	ita	
entry	PALINDROMIA	0	
orth	PALINDROMIA		
foreign	παλινδρομία	grc	
foreign	Palindromie	fra	
foreign	Palindromia	ita	
foreign	Ritorno degli umori	ita	
entry	PALLOR, PALLIDUS	0	
orth	PALLOR		
orth	PALLIDUS		
foreign	Bilaleun	ara	
foreign	Nihula	ara	
foreign	Nahil	ara	
foreign	Jeracon	heb	
foreign	ὠχρὸς	grc	
foreign	Pâleur	fra	
foreign	Pâle	fra	
foreign	Pallidezza	ita	
foreign	Pallido	ita	
pb	p. 781		
entry	PALPEBRAE	0	
orth	PALPEBRAE		
foreign	Agfin	ara	
foreign	Aphaphaim	heb	
foreign	Ichemüroth	heb	
foreign	βλέφαρα	grc	
foreign	Paupiéres	fra	
foreign	Palpebre	ita	
entry	PALPITATIO	0	
orth	PALPITATIO		
foreign	Alucbe	ara	
foreign	Ichtelig	ara	
foreign	παλμὸς	grc	
foreign	Palpitation	fra	
foreign	Tressaillement du cœur	fra	
foreign	Palpitazione	ita	
entry	PANARITIUM, REDUVIA	0	
orth	PANARITIUM		
orth	REDUVIA		
foreign	Dahasas	ara	
foreign	Dagga	ara	
foreign	Abuhalac	ara	
foreign	παρονυχία	grc	
foreign	Panaris	fra	
foreign	Panariccia	ita	
entry	PANCREAS	0	
orth	PANCREAS		
foreign	Pancharas	ara	
foreign	Encharas	ara	
foreign	Totereth	heb	
foreign	πάγκρεας	grc	
foreign	Pancreas	fra	
foreign	Pancreate	ita	
entry	PANDICULATIO	0	
orth	PANDICULATIO		
foreign	Gichuk	heb	
foreign	σκορδινιασμὸς	grc	
foreign	Baaillement	fra	
foreign	Distirarti	ita	
foreign	Distenderti	ita	
