cote	page	chapitre
34823x08	594	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	595	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	596	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	597	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	598	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	599	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	600	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen)
34823x08	601	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Trichina spiralis (Owen) / Onchocerca reticulata (Dies.)
34823x08	602	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Onchocerca reticulata (Dies.) / Nématoïde enkysté du rein du chien / Corps oviformes chez le lapin
34823x08	603	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Nématoïdes non classés. Corps oviformes chez le lapin / Famille des acanthocéphales. Echinorynchus (Goeze)
34823x08	604	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Famille des acanthocéphales. Echinorynchus (Goeze)
34823x08	605	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Famille des acanthocéphales. Echinorynchus (Goeze)
34823x08	606	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des nématoïdes. Nématoïdes vrais. Formes. Organes et fonctions de la digestion, de la circulation, de la respiration. Système nerveux. Organes et fonctions de la reproduction. Classification des nématoïdes. Famille des acanthocéphales. Echinorynchus (Goeze) / Ordre des trématodes / Organisation. Formes. Organes et fonctions de la digestion, de la circulation. Système nerveux
34823x08	607	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organisation. Formes. Organes et fonctions de la digestion, de la circulation. Système nerveux
34823x08	608	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organisation. Formes. Organes et fonctions de la digestion, de la circulation. Système nerveux / Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	609	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	610	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	611	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	612	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	613	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	614	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	615	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	616	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé
34823x08	617	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Organes et fonctions de la reproduction particulièrement chez les distomaires. Oeufs. Embryons. Eclosion. Migrations et métamorphoses. Sporocystes. Cercaires ; leur enkystement. Transport des cercaires dans les organes des animaux supérieurs. Résumé / Division des trématodes en deux familles / Genre Distome. Distoma (Zéder, Rudolphi, Retzius)
34823x08	618	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Distome. Distoma (Zéder, Rudolphi, Retzius)
34823x08	619	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Distome. Distoma (Zéder, Rudolphi, Retzius)
34823x08	620	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Distome. Distoma (Zéder, Rudolphi, Retzius)
34823x08	621	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Distome. Distoma (Zéder, Rudolphi, Retzius)
34823x08	622	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Distome. Distoma (Zéder, Rudolphi, Retzius)
34823x08	623	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Distome. Distoma (Zéder, Rudolphi, Retzius) / Genre Amphistome. Amphistoma (Rudolphi)
34823x08	624	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Amphistome. Amphistoma (Rudolphi) / Genre Holostome. Holostoma (Nitzch.)
34823x08	625	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des trématodes. Division des trématodes en deux familles. Genre Holostome. Holostoma (Nitzch.) / Genre Monostome. Monostoma (Rud.) / Ordre des cestoïdes / Organisation envisagée surtout dans le genre Taenia à l'état de ver rubanaire. Organes et fonctions de la digestion et de la circula-question
34823x08	626	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des cestoïdes. Organisation envisagée surtout dans le genre Taenia à l'état de ver rubanaire. Organes et fonctions de la digestion et de la circula-question
34823x08	627	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des cestoïdes. Organisation envisagée surtout dans le genre Taenia à l'état de ver rubanaire. Organes et fonctions de la digestion et de la circula-question
34823x08	628	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des cestoïdes. Organisation envisagée surtout dans le genre Taenia à l'état de ver rubanaire. Organes et fonctions de la digestion et de la circula-question
34823x08	629	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des cestoïdes. Organisation envisagée surtout dans le genre Taenia à l'état de ver rubanaire. Organes et fonctions de la digestion et de la circula-question / Organes de la reproduction
34823x08	630	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des cestoïdes. Organes de la reproduction
34823x08	631	Helminthes [C. Baillet]. Classification diverses proposées pour les helminthes. Ordre des cestoïdes. Organes de la reproduction
