object			
volume	27898	Littré-Gilbert (21e éd.)	1908
orth	Gunjah		
ref	Bang		
entry	Gunnera	0	
orth	Gunnera		
ref	Gunnérées		
entry	Gunnérées	0	
orth	Gunnérées		
entry	Gurgunique	0	
orth	Gurgunique		
term	Acide gurguniquei&WW		
entry	Gurjun, Gurgun	0	
orth	Gurjun		
orth	Gurgun		
ref	Baume		
entry	Gurnigel	0	
orth	Gurnigel		
entry	Gustatif	0	
orth	Gustatif		
term	Cellules gustatives, cils, pores gustatifs		
ref	Bourgeon		
term	Nerfs gustatifs		
entry	Gustation	0	
orth	Gustation		
ref	Goût		
entry	Guthrie	0	
orth	Guthrie		
term	Muscle de Guthrie		
ref	Transverse		
entry	Gutt	0	
orth	Gutt		
ref	Abréviation		
entry	Gutta-percha	0	
orth	Gutta-percha		
ref	Caoutchouc		
ref	Vulcanite		
entry	Gutte	0	
orth	Gutte		
ref	Gomme-gutte		
entry	Guttète	0	
orth	Guttète		
term	Poudre de gultète		
ref	Poudre		
entry	Guttier	0	
orth	Guttier		
entry	Guttural	0	
orth	Guttural		
term	Angine gutturale		
term	Catarrhe guttural		
ref	Angine		
ref	Laryngite		
term	Cavité gutturale		
term	Conduit guttural du tympan		
term	Fosse ou fossette gutturale		
term	Hernie gutturale		
term	Râle guttural, ronflement guttural		
ref	Râle		
term	Toux gutturale		
entry	Gutturo-tétanique	0	
orth	Gutturo-tétanique		
term	Bégayement gutturo-tétanique		
entry	Guyaquilite	0	
orth	Guyaquilite		
entry	Guyon	0	
orth	Guyon		
term	Signe de Guyon		
entry	Gymnase	0	
orth	Gymnase		
entry	Gymnaste	0	
orth	Gymnaste		
entry	Gymnastique	1	
orth	Gymnastique		
pb	759	0769	
term	Gymnastique médicale		
term	Gymnastique oculaire		
ref	Nystagme		
term	Gymnastique suédoise		
entry	Gymnocladus	0	
orth	Gymnocladus		
entry	Gymnocytode	0	
orth	Gymnocytode		
ref	Cytode		
ref	Lépocytode		
entry	Gynanthrope	0	
orth	Gynanthrope		
entry	Gynatrésie	0	
orth	Gynatrésie		
entry	Gynécie	0	
orth	Gynécie		
entry	Gynécologie	0	
orth	Gynécologie		
entry	Gynécomaste	0	
orth	Gynécomaste		
entry	Gynécomastie	0	
orth	Gynécomastie		
entry	Gynécophobie	0	
orth	Gynécophobie		
entry	Gynécophore	0	
orth	Gynécophore		
ref	Distome		
entry	Gynocardia	0	
orth	Gynocardia		
ref	Chaulmoogra		
entry	Gynocardique	0	
orth	Gynocardique		
term	Acide gynocardique		
entry	Gypse	0	
orth	Gypse		
entry	Gypso-stéatome	0	
orth	Gypso-stéatome		
entry	Gyrgol	0	
orth	Gyrgol		
entry	Gyrolle, Gyrole	0	
orth	Gyrolle		
orth	Gyrole		
ref	Bolet		
ref	Chanterelle		
entry	Gyrophorique	0	
orth	Gyrophorique		
term	Acide gyrophorique		
entry	Gyrotrope	0	
orth	Gyrotrope		
ref	Rhéotrope		
entry	Gyrus	0	
orth	Gyrus		
ref	Circonvolution		
entry	Habbi-tchogo	1	
orth	Habbi-tchogo		
pb	760	0770	
entry	Habbi-tsalmo	0	
orth	Habbi-tsalmo		
entry	Habenula	0	
orth	Habenula		
entry	Habitat	0	
orth	Habitat		
entry	Habitation	0	
orth	Habitation		
entry	Habitude	0	
orth	Habitude		
ref	Acclimatement		
ref	Tolérance		
term	Habitude		
term	habitus		
entry	Habituel	0	
orth	Habituel		
term	Caractère habituel		
entry	Habitus	0	
orth	Habitus		
ref	Habitude		
entry	Habzeli	0	
orth	Habzeli		
ref	Poivre		
entry	Hachisch	0	
orth	Hachisch		
ref	Chanvre		
ref	Dawamesc		
ref	Cannabéne		
entry	Hachischine	0	
orth	Hachischine		
ref	Hachisch		
entry	Hachure	0	
orth	Hachure		
ref	Massage		
entry	Hæmacyanine	0	
orth	Hæmacyanine		
ref	Hémacyanine		
entry	Hæmadipsa	1	
orth	Hæmadipsa		
pb	761	0771	
entry	Hæmaphæine	0	
orth	Hæmaphæine		
ref	Hémaphéine		
entry	Hæmatéine	0	
orth	Hæmatéine		
ref	Hématéine		
entry	Hæmatine	0	
orth	Hæmatine		
ref	Hématine		
entry	Hæmatocrystalline	0	
orth	Hæmatocrystalline		
ref	Hémoglobine		
entry	Hæmatoïdine	0	
orth	Hæmatoïdine		
ref	Hématoïdine		
entry	Hæmatoxylon	0	
orth	Hæmatoxylon		
ref	Campèche		
entry	Hæmenteria	0	
orth	Hæmenteria		
entry	Hæmine	0	
orth	Hæmine		
ref	Hémine		
entry	Hæmophilie	0	
orth	Hæmophilie		
ref	Hémophilie		
entry	Hæmopis	0	
orth	Hæmopis		
entry	Haffa-falo	0	
orth	Haffa-falo		
entry	Hagedorn	0	
orth	Hagedorn		
term	Aiguilles de Hagedorn		
entry	Hagénia	0	
orth	Hagénia		
entry	Hahnemann	0	
orth	Hahnemann		
term	Doctrine ou méthode de Hahnemann		
entry	Haideck	0	
orth	Haideck		
entry	Haj-Stubna	0	
orth	Haj-Stubna		
entry	Hâle	0	
orth	Hâle		
entry	Hâlé	0	
orth	Hâlé		
entry	Haleine	0	
orth	Haleine		
entry	Hales	0	
orth	Hales		
term	Pince de Hales		
ref	Pince		
entry	Haletant	0	
orth	Haletant		
entry	Halimétrique	0	
orth	Halimétrique		
term	Essai halimélrique		
ref	Bière		
entry	Halistérique	0	
orth	Halistérique		
term	Fonte halistérique		
entry	Halitueux	0	
orth	Halitueux		
term	Chaleur halilueuse		
ref	Chaleur		
term	Peau ,halilueuse		
entry	Hall	0	
orth	Hall		
entry	Halle	0	
orth	Halle		
entry	Halleck, Spring	1	
orth	Halleck		
orth	Spring		
pb	762	0772	
term	sodiques		
entry	Hallopeau	0	
orth	Hallopeau		
term	Maladie de Hallopeau		
entry	Hallucination	0	
orth	Hallucination		
ref	Monomanie		
term	Hallucination hypnagogique		
ref	Hypnagogique		
entry	Halluciné	0	
orth	Halluciné		
entry	Hallus valgus	0	
orth	Hallus valgus		
foreign	hallus	lat	
entry	Hallus varus	0	
orth	Hallus varus		
term	Clinodactylie interne, pigeon toc		
entry	Halo	0	
orth	Halo		
term	Halo glaucomaleux		
ref	Glaucome		
entry	Halogène	0	
orth	Halogène		
entry	Halographie	0	
orth	Halographie		
entry	Halophile	0	
orth	Halophile		
entry	Haltère	0	
orth	Haltère		
entry	Halurgie	0	
orth	Halurgie		
foreign	halurgia	lat	
entry	Hamamélide	0	
orth	Hamamélide		
foreign	Hamamelis (L.)	lat	
entry	Hamma	0	
orth	Hamma		
entry	Hammam	1	
orth	Hammam		
pb	763	0773	
entry	Hamkam-Aida	0	
orth	Hamkam-Aida		
entry	Hammam-Anegned	0	
orth	Hammam-Anegned		
entry	Hammam-Berda	0	
orth	Hammam-Berda		
entry	Hammam-Boughara	0	
orth	Hammam-Boughara		
entry	Hammam-Mélouane	0	
orth	Hammam-Mélouane		
entry	Hammam-Meskoutin	0	
orth	Hammam-Meskoutin		
entry	Hammam-Rirha	0	
orth	Hammam-Rirha		
entry	Hammam-Seynour	0	
orth	Hammam-Seynour		
entry	Hammond	0	
orth	Hammond		
term	Maladie de Hammond		
entry	Hamptead	0	
orth	Hamptead		
entry	Hamuleux	0	
orth	Hamuleux		
entry	Hamulus	0	
orth	Hamulus		
entry	Hanche	0	
orth	Hanche		
ref	Aine		
ref	Coxo-fémoral		
ref	Fessier		
ref	Coxalgie		
ref	Fémur		
ref	Coxalgie		
term	Hanche botte		
ref	Coxa_vara		
entry	Hancornia	0	
orth	Hancornia		
foreign	Hancornia speciosa	lat	
entry	Hanebane	0	
orth	Hanebane		
ref	Jusquiame		
entry	Hannarada	0	
orth	Hannarada		
ref	Vandellie		
entry	Hanot	0	
orth	Hanot		
term	Maladie de Hanot		
ref	Cirrhose		
entry	Hansen	0	
orth	Hansen		
term	Bacille de Hansen		
entry	Haphalgésie	0	
orth	Haphalgésie		
entry	Haphémétrique	0	
orth	Haphémétrique		
term	Compas haphémétrique		
ref	Esthésiomètre		
entry	Happant	0	
orth	Happant		
entry	Happement	0	
orth	Happement		
entry	Happer	0	
orth	Happer		
entry	Haptogène	0	
orth	Haptogène		
term	Membrane haptogène		
ref	Hyménogénie		
entry	Haptophore	0	
orth	Haptophore		
term	Groupement haptophore		
ref	Chaîne		
entry	Harder	0	
orth	Harder		
term	Glande de Harder		
ref	Glanoe		
entry	Hareng	0	
orth	Hareng		
ref	Propylamine		
entry	Hargne	1	
orth	Hargne		
pb	764	0774	
entry	Haricocèle	0	
orth	Haricocèle		
entry	Haricot	0	
orth	Haricot		
entry	Harkany	0	
orth	Harkany		
entry	Harley	0	
orth	Harley		
term	Maladie de Harley		
ref	Hémoglobinurie		
entry	Harmaline	0	
orth	Harmaline		
ref	Harmel		
entry	Harmel	0	
orth	Harmel		
entry	Harmonie	0	
orth	Harmonie		
entry	Haro	0	
orth	Haro		
entry	Harrowgate	0	
orth	Harrowgate		
entry	Hartmann	0	
orth	Hartmann		
term	Aiguille mousse d’Hartmann		
entry	Hartmann	0	
orth	Hartmann		
term	Élixir de Hartmann		
term	Poudre de Hartmann		
ref	Pocdre		
entry	Hartzburg	0	
orth	Hartzburg		
entry	Hassall	0	
orth	Hassall		
term	Corpuscule d’Hassal		
ref	Thymus		
entry	Haut	0	
orth	Haut		
term	Haut mal		
ref	Épilepsie		
entry	Hauterive	0	
orth	Hauterive		
ref	Vichy		
entry	Hauteur	0	
orth	Hauteur		
ref	Son		
term	Hauteur d’un lieu		
ref	Altitude		
ref	Atmosphère		
ref	Baromètre		
entry	Hauteville	0	
orth	Hauteville		
term	Sanatorium		
entry	Havers	0	
orth	Havers		
term	Canalicules, canaux ou conduits de Havers		
ref	Osseux		
term	Glandes de Havers		
ref	Synovial		
entry	Hay	0	
orth	Hay		
term	Réaction de Hay (et non de Haycraft)		
entry	Hayem (Georges)	0	
orth	Hayem (Georges)		
term	Chromomètre de Hayern		
ref	Chromomètre		
term	Formule de Hayern		
ref	Formule		
term	Hémalimètre de Hayern		
ref	Hématimètre		
term	Procédé de Hayem-Winter		
ref	Chlorométrique		
entry	Healing Spring	0	
orth	Healing Spring		
entry	Hebdomadaire	0	
orth	Hebdomadaire		
term	Fièvre hebdomadaire		
ref	Intermittent		
entry	Hébéphrénie	0	
orth	Hébéphrénie		
term	Maladie de Rougnon-Heberden		
entry	Hébétude	0	
orth	Hébétude		
ref	Stupeur		
entry	Hebra	1	
orth	Hebra		
term	Prurigo de Hebra		
pb	765	0775	
entry	Hécatéromère	0	
orth	Hécatéromère		
term	Neurone hécatéromère		
entry	Hechingen	0	
orth	Hechingen		
entry	Heckinghausen	0	
orth	Heckinghausen		
entry	Hecticité	0	
orth	Hecticité		
entry	Hectique	0	
orth	Hectique		
term	Chaleur hectique		
ref	Chaleur		
term	État hectique		
term	Fièvre hectique		
ref	Chaleur		
term	Secte hectique		
entry	Hectisie	0	
orth	Hectisie		
ref	Hecticité		
entry	Hédéra	0	
orth	Hédéra		
ref	Lierre		
entry	Hédéracé, Hédéré, Hédériforme	0	
orth	Hédéracé		
orth	Hédéré		
orth	Hédériforme		
entry	Hédérine	0	
orth	Hédérine		
term	Hédérine		
entry	Hédérique	0	
orth	Hédérique		
entry	Hédonal	0	
orth	Hédonal		
entry	Hédra	0	
orth	Hédra		
entry	Hédrocèle	0	
orth	Hédrocèle		
entry	Hedwigia	0	
orth	Hedwigia		
entry	Hedyosmum	0	
orth	Hedyosmum		
entry	Hegar	0	
orth	Hegar		
term	Bougie de Hegar		
term	Opération de Hegar		
term	Signe de Hegar		
entry	Heiden	0	
orth	Heiden		
entry	Heidenhain	0	
orth	Heidenhain		
term	Demi-lunes ou lunules de Heidenhain		
ref	Croissants		
entry	Heilbrunn	0	
orth	Heilbrunn		
entry	Heilstein	0	
orth	Heilstein		
term	natées sodiques		
entry	Heim	0	
orth	Heim		
term	Signe de Heim et Kreysig		
term	Signe de Heim et Sanders		
entry	Heinecke	0	
orth	Heinecke		
term	Solution de Heinecke		
ref	Solution		
entry	Heinecke	0	
orth	Heinecke		
term	Operation de Heinecke-Mikulicz		
entry	Heinrich	0	
orth	Heinrich		
entry	Helcologie	0	
orth	Helcologie		
entry	Helcopode	1	
orth	Helcopode		
term	Démarche helcopode		
pb	766	0776	
entry	Helcose	0	
orth	Helcose		
entry	Helctique	0	
orth	Helctique		
entry	Helcydrion	0	
orth	Helcydrion		
entry	Hélénine, Hélénol	0	
orth	Hélénine		
orth	Hélénol		
term	Hélénine		
entry	Hélianthe	0	
orth	Hélianthe		
entry	Hélice	0	
orth	Hélice		
entry	Hélicien	0	
orth	Hélicien		
entry	Hélicin	0	
orth	Hélicin		
term	Artères hélicines		
entry	Hélicine	0	
orth	Hélicine		
ref	Hélice		
term	Hélicine		
entry	Hélicoïdal, Hélicoïde	0	
orth	Hélicoïdal		
orth	Hélicoïde		
entry	Hélicopode	0	
orth	Hélicopode		
term	Démarche hélicopode		
entry	Hélicotrème	0	
orth	Hélicotrème		
entry	Héliophobe	0	
orth	Héliophobe		
ref	Albinisme		
ref	Photophobe		
entry	Héliophobie	0	
orth	Héliophobie		
entry	Héliopsydracie	0	
orth	Héliopsydracie		
entry	Héliose	0	
orth	Héliose		
ref	Insolation		
entry	Héliostat	0	
orth	Héliostat		
entry	Héliothérapie	0	
orth	Héliothérapie		
entry	Héliotrope	0	
orth	Héliotrope		
entry	Héliotropisme	0	
orth	Héliotropisme		
entry	Helium	0	
orth	Helium		
entry	Hélix	0	
orth	Hélix		
term	Petit hélix		
ref	Concho-héux		
entry	Hellébore	0	
orth	Hellébore		
ref	Ellébore		
entry	Helléborine	0	
orth	Helléborine		
ref	Ellébomne		
entry	Helléborisme	0	
orth	Helléborisme		
ref	Elléborisme		
entry	Hellmund	0	
orth	Hellmund		
term	Pommade de Hellmund		
ref	Pommade		
entry	Helmerich	0	
orth	Helmerich		
term	Pommade de Helmerich		
ref	Pommade		
entry	Helminthagogue	0	
orth	Helminthagogue		
entry	Helminthes	0	
orth	Helminthes		
entry	Helminthiase	1	
orth	Helminthiase		
term	Oxyure vermiculaire		
pb	767	0777	
ref	Ascaride		
ref	Bothriocéphale		
ref	Oxyure		
ref	Tænia		
ref	Tækifuge		
ref	Trichocéphale		
entry	Helminthicide	0	
orth	Helminthicide		
ref	Vermifuge		
entry	Helminthochorton	0	
orth	Helminthochorton		
ref	Mousse		
entry	Helminthogénésie	0	
orth	Helminthogénésie		
entry	Helminthologie	0	
orth	Helminthologie		
entry	Hélode	0	
orth	Hélode		
entry	Hélopyre	0	
orth	Hélopyre		
entry	Hélouan	0	
orth	Hélouan		
term	Station d’hiver		
entry	Helvelle	0	
orth	Helvelle		
entry	Helvétius	0	
orth	Helvétius		
term	Collyre d’Helvétius		
ref	Pierre		
term	Poudre d’Helvétius		
ref	Poudre		
entry	Hem	0	
orth	Hem		
entry	Hémacélinose	0	
orth	Hémacélinose		
entry	Hémachroïne	0	
orth	Hémachroïne		
entry	Hémacyanin, Hémacyanine	0	
orth	Hémacyanin		
orth	Hémacyanine		
entry	Hémadromomètre	0	
orth	Hémadromomètre		
ref	Hémodromomètre		
entry	Hémadynamique	0	
orth	Hémadynamique		
entry	Hémadynamomètre	0	
orth	Hémadynamomètre		
ref	Hémodyxamomètre		
entry	Hémagogue	0	
orth	Hémagogue		
entry	Hémal	0	
orth	Hémal		
term	Arc hémal		
ref	Vertèbre		
entry	Hémaleucine	0	
orth	Hémaleucine		
entry	Hémaleucose	0	
orth	Hémaleucose		
entry	Hémalopie	0	
orth	Hémalopie		
term	Hypohéma		
entry	Hémaphéine	0	
orth	Hémaphéine		
entry	Hémaphéique	0	
orth	Hémaphéique		
term	Ictère hémaphéique		
term	Urine hémaphéique		
entry	Hémaphéisme	0	
orth	Hémaphéisme		
entry	Hémaporie	0	
orth	Hémaporie		
ref	Hémataporie		
entry	Hémarthrose	1	
orth	Hémarthrose		
term	Hémarthrose du genou		
pb	768	0778	
entry	Hémastatique	0	
orth	Hémastatique		
ref	Circulation		
entry	Hémataéromètre	0	
orth	Hémataéromètre		
entry	Hématalloscopie	0	
orth	Hématalloscopie		
entry	Hématangiosarcome	0	
orth	Hématangiosarcome		
entry	Hémataporie	0	
orth	Hémataporie		
ref	Anémie		
entry	Hémataulique	0	
orth	Hémataulique		
entry	Hematéaté	0	
orth	Hematéaté		
term	Hcmatéate d’ammoniaque		
entry	Hématéine	0	
orth	Hématéine		
entry	Hématémèse	0	
orth	Hématémèse		
entry	Hémateux	0	
orth	Hémateux		
term	Dermatose hémateuse		
entry	Hématidrose	0	
orth	Hématidrose		
entry	Hématie	1	
orth	Hématie		
term	Hémnlie		
ref	Capollaire		
pb	769	0779	
ref	Numération		
ref	Hémopoèse		
term	Hématies nucléées		
entry	Hématimètre	0	
orth	Hématimètre		
term	Hématimètre de Hayem et Nachet		
term	Hématimètre		
ref	Numération		
entry	Hématimétrie	0	
orth	Hématimétrie		
ref	Numération		
entry	Hématine	1	
orth	Hématine		
term	partie ou matière colorante du sang		
pb	770	0780	
term	Hémaline réduite		
term	Hémaline		
entry	Hématinique	0	
orth	Hématinique		
entry	Hématinométrique	0	
orth	Hématinométrique		
term	Cuve hématinométrique		
entry	Hématique	0	
orth	Hématique		
term	Acide hématique		
term	Crise hématique ou hématoblaslique		
term	Cristaux ou éléments hématiques		
ref	Hématoïdine		
term	Kyste hématique		
ref	Kyste		
term	Poison hématique		
ref	Empoisonnement		
ref	Poison		
term	Transformation hématique		
entry	Hématite	0	
orth	Hématite		
ref	Oxyde		
entry	Hématobie	0	
orth	Hématobie		
ref	Billharzie		
entry	Hématoblaste	0	
orth	Hématoblaste		
entry	Hématocèle	1	
orth	Hématocèle		
ref	Péri-utérin		
term	Hématocèle du cordon ou funiculaire		
term	Hématocèle du scrotum		
term	Hématocèle du testicule		
pb	771	0781	
entry	Hématocéphale	0	
orth	Hématocéphale		
entry	Hématochroine	0	
orth	Hématochroine		
ref	Hématine		
entry	Hématocolpos	0	
orth	Hématocolpos		
entry	Hématocristal	0	
orth	Hématocristal		
ref	Hémoglobine		
entry	Hématocristalline	0	
orth	Hématocristalline		
ref	Hémoglobine		
entry	Hématocrite	0	
orth	Hématocrite		
entry	Hématocyanine	0	
orth	Hématocyanine		
entry	Hématocyste	0	
orth	Hématocyste		
entry	Hématode, Hématoïde	0	
orth	Hématode		
orth	Hématoïde		
term	Fongus hématode		
ref	Tumeur		
ref	Vasculaires		
entry	Hématodynamomètre	0	
orth	Hématodynamomètre		
ref	Hémodynamomètre		
entry	Hématogène	0	
orth	Hématogène		
entry	Hématoglobuline	0	
orth	Hématoglobuline		
ref	Hémoglobine		
entry	Hematographie	0	
orth	Hematographie		
foreign	hæmatographia	lat	
entry	Hématoïdine	0	
orth	Hématoïdine		
entry	Hématoine	0	
orth	Hématoine		
entry	Hématoline	0	
orth	Hématoline		
entry	Hématologie	0	
orth	Hématologie		
entry	Hématolyse	0	
orth	Hématolyse		
entry	Hématome	0	
orth	Hématome		
entry	Hématomètre	0	
orth	Hématomètre		
ref	Hémodynamomètre		
entry	Hématomètre	0	
orth	Hématomètre		
entry	Hématométrie	0	
orth	Hématométrie		
entry	Hématomphale	0	
orth	Hématomphale		
entry	Hématomyélie	1	
orth	Hématomyélie		
pb	772	0782	
entry	Hématoncie	0	
orth	Hématoncie		
entry	Hématonéphrose	0	
orth	Hématonéphrose		
entry	Hématonose	0	
orth	Hématonose		
entry	Hématopathie	0	
orth	Hématopathie		
ref	Hémopathie		
entry	Hématophage	0	
orth	Hématophage		
entry	Hématophobie	0	
orth	Hématophobie		
entry	Hématopisie	0	
orth	Hématopisie		
entry	Hematopoèse, Hématopoïèse	0	
orth	Hematopoèse		
orth	Hématopoïèse		
ref	Hémopoèse		
entry	Hématoporphyrine	0	
orth	Hématoporphyrine		
entry	Hématoporphyrinurie	0	
orth	Hématoporphyrinurie		
entry	Hématorrachis	0	
orth	Hématorrachis		
entry	Hématorrhée	0	
orth	Hématorrhée		
ref	Hémorrhée		
entry	Hématosalpinx	0	
orth	Hématosalpinx		
entry	Hématoscope	0	
orth	Hématoscope		
term	Hématoscope		
entry	Hématoscopie	0	
orth	Hématoscopie		
entry	Hématose	0	
orth	Hématose		
ref	Air		
ref	Combustion		
ref	Respiration		
entry	Hématosepsie	0	
orth	Hématosepsie		
entry	Hématosine	0	
orth	Hématosine		
ref	Hématine		
entry	Hématosique	0	
orth	Hématosique		
term	Senshématosique		
entry	Hématospilie	0	
orth	Hématospilie		
entry	Hématoxyline	0	
orth	Hématoxyline		
entry	Hématozémie	0	
orth	Hématozémie		
entry	Hématozoaire	1	
orth	Hématozoaire		
term	Hématozoaires du paludisme		
pb	773	0783	
term	Hématozoaire		
ref	Éléphantiasis		
ref	Filaike		
ref	Filariose		
ref	Moustiques		
ref	Paludisme		
entry	Hematozymose	0	
orth	Hematozymose		
entry	Hematurése	0	
orth	Hematurése		
entry	Hématurie	0	
orth	Hématurie		
ref	Chylurie		
entry	Hématurique	0	
orth	Hématurique		
entry	Hémautographe	0	
orth	Hémautographe		
entry	Héméralope	0	
orth	Héméralope		
entry	Héméralopie	1	
orth	Héméralopie		
pb	774	0784	
entry	Héméropathie	0	
orth	Héméropathie		
entry	Hémiacéphale	0	
orth	Hémiacéphale		
entry	Hémialgie	0	
orth	Hémialgie		
entry	Hémianesthésie	0	
orth	Hémianesthésie		
ref	Compression		
entry	Hémianopsie	0	
orth	Hémianopsie		
entry	Hémianosmie	0	
orth	Hémianosmie		
entry	Hémiarthrose	0	
orth	Hémiarthrose		
entry	Hémiasynergie	0	
orth	Hémiasynergie		
entry	Hémiathétose	0	
orth	Hémiathétose		
entry	Hémiatrophie	0	
orth	Hémiatrophie		
entry	Hémicéphale	0	
orth	Hémicéphale		
entry	Hémichorée	0	
orth	Hémichorée		
entry	Hémiclonie	0	
orth	Hémiclonie		
entry	Hémicrânie	0	
orth	Hémicrânie		
entry	Hémidiaphorèse	0	
orth	Hémidiaphorèse		
entry	Hémie	0	
orth	Hémie		
entry	Hémiencéphale	0	
orth	Hémiencéphale		
entry	Hémifacial	0	
orth	Hémifacial		
term	Paralysie hémifaciale		
entry	Hémiglossite	0	
orth	Hémiglossite		
entry	Hémimèle	0	
orth	Hémimèle		
entry	Hémimimie	0	
orth	Hémimimie		
entry	Hémine	0	
orth	Hémine		
entry	Hémiopie	0	
orth	Hémiopie		
ref	Hémianopsie		
entry	Hemipage	0	
orth	Hemipage		
entry	Hémipagie	1	
orth	Hémipagie		
pb	775	0785	
entry	Hémipathie	0	
orth	Hémipathie		
entry	Hemipeptone	0	
orth	Hemipeptone		
entry	Hémiphone	0	
orth	Hémiphone		
entry	Hémiphonie	0	
orth	Hémiphonie		
entry	Hémiplégie	0	
orth	Hémiplégie		
term	Hémiplégie dimidiée		
term	Hémiplégie faciale		
ref	Paralysie		
entry	Hemiplegique	0	
orth	Hemiplegique		
entry	Hémiptères	0	
orth	Hémiptères		
entry	Hémispasme	0	
orth	Hémispasme		
term	Hémispasme		
entry	Hémisphère	0	
orth	Hémisphère		
ref	Cerveau		
ref	Cervelet		
ref	Circonvolution		
ref	Encéphale		
ref	Localisation		
entry	Hémisphérique	0	
orth	Hémisphérique		
term	Papille hémisphérique		
ref	Langue		
entry	Hémisystolie	0	
orth	Hémisystolie		
entry	Hémite	0	
orth	Hémite		
entry	Hémite	0	
orth	Hémite		
entry	Hémitérie	0	
orth	Hémitérie		
entry	Hémitritée	0	
orth	Hémitritée		
entry	Hémochroïne	0	
orth	Hémochroïne		
entry	Hémochromatose	1	
orth	Hémochromatose		
term	sidérose		
pb	776	0786	
entry	Hémochromogène	0	
orth	Hémochromogène		
entry	Hémochromométrie	0	
orth	Hémochromométrie		
entry	Hémocyanine	0	
orth	Hémocyanine		
term	Hémacyanine		
entry	Hémocyanose	0	
orth	Hémocyanose		
entry	Hémocytomètre	0	
orth	Hémocytomètre		
entry	Hémodiagnostic	0	
orth	Hémodiagnostic		
entry	Hémodie	0	
orth	Hémodie		
entry	Hémodromètre	0	
orth	Hémodromètre		
entry	Hémodromique	0	
orth	Hémodromique		
entry	Hémodromographe	0	
orth	Hémodromographe		
entry	Hémodromomètre	0	
orth	Hémodromomètre		
term	Hémodromomètre de Volkmann		
term	hémodromomètre de Ludwig		
entry	Hémodynamique	0	
orth	Hémodynamique		
entry	Hémodynamomètre	1	
orth	Hémodynamomètre		
term	Hémodynamomètre de Poiseuille		
pb	777	0787	
ref	Pression		
entry	Hémofuscine	0	
orth	Hémofuscine		
entry	Hémogallol	0	
orth	Hémogallol		
entry	Hémoglobine	1	
orth	Hémoglobine		
pb	778	0788	
ref	Combcstiox		
entry	Hémoglobinhémie	0	
orth	Hémoglobinhémie		
entry	Hémoglobinurie	0	
orth	Hémoglobinurie		
entry	Hémoglobinurique	0	
orth	Hémoglobinurique		
term	Fièvre bilieuse hémoglobinurique		
entry	Hémographion	0	
