object			
volume	37020d	Littré-Robin (1865-1873)	1873
foreign	nephrorrhage	eng	
foreign	nefrorragia	ita	
foreign	nefrorragia	spa	
entry	Néphrospastique	0	
orth	Néphrospastique		
foreign	nephrospasticus	lat	
foreign	nephrospastisch	deu	
foreign	nephrospastic	eng	
foreign	nefrospastico	ita	
foreign	nefrospastico	spa	
entry	Néphrothromroïde	0	
orth	Néphrothromroïde		
foreign	nefrotromboide	ita	
foreign	nefrotromboides	spa	
entry	Néphrotomie	1	
orth	Néphrotomie		
foreign	nephrotonria	lat	
foreign	Nierenschnitt	deu	
foreign	nephrotomy	eng	
foreign	nefrotomia	ita	
foreign	nefrotomia	spa	
pb	1023	1037	
entry	Nerf	1	
orth	Nerf		
foreign	Nerv	deu	
foreign	nerve	eng	
foreign	nervo	ita	
foreign	nervio	spa	
foreign	νεῦρον	grc	
ref	Nerveux		
ref	Électrogénie		
term	Nerfs abdominaux		
ref	Abdominal		
term	Nerf auditif		
ref	Auditif		
term	Nerf d’Andersh		
ref	Otique		
term	Nerf de Bock		
ref	Sphéno-palatin		
term	Nerfs cardiaques		
ref	Cardiaque		
term	Nerfs crâniens		
term	Nerf intermédiaire de Wrisberg		
ref	Facial		
term	Nerfs de Lancisi ou tractus longitudinaux		
term	Nerf de Jacobson		
ref	Otique		
term	Nerf optique		
ref	Baxdelette		
term	Nerfs rachidiens ou vertébraux		
pb	1024	1038	
term	Nerfs trophiques		
ref	Vaso-moteur		
term	Agacement des nerfs		
ref	Agacement		
term	Attaque de nerfs		
ref	Attaque		
term	Régénération des nerfs		
ref	Régénération		
term	Suture des nerfs		
ref	Suture		
term	Usages des nerfs		
ref	Innervation		
ref	Moelle		
ref	Motricité		
ref	Sensibilité		
term	Nerf de bœuf		
entry	Nerf-férure	0	
orth	Nerf-férure		
foreign	Verrenkung	deu	
foreign	over-reach	eng	
foreign	malferuto	ita	
foreign	rozadura	spa	
foreign	nervioferura	spa	
entry	Nerf-foulure	0	
orth	Nerf-foulure		
entry	Nérisine, S	0	
orth	Nérisine		
orth	S		
ref	Glairine		
entry	Néroli	0	
orth	Néroli		
entry	Néronien	0	
orth	Néronien		
foreign	neronianus	lat	
entry	Nerprun	0	
orth	Nerprun		
foreign	rhamnus	lat	
foreign	Kreuzdorn	deu	
foreign	buckthom	eng	
foreign	prugnohno	ita	
foreign	espino cerval	spa	
foreign	ῥάμφος	grc	
term	Sirop de nerprun		
ref	Sirop		
ref	Jujube		
ref	Rhamnégine		
entry	Nerval	0	
orth	Nerval		
foreign	nervalis	lat	
term	Os nervaux		
term	Suture nervale		
term	Baume nerval		
ref	Baume		
entry	Nervation	0	
orth	Nervation		
foreign	nervatio	lat	
foreign	Blattrippen	deu	
foreign	nervation	eng	
foreign	nervazione	ita	
foreign	nervacion	spa	
ref	Névrotomie		
entry	Nervé	0	
orth	Nervé		
foreign	nervatus	lat	
foreign	gerippt	deu	
foreign	nerved	eng	
foreign	fibrato	ita	
entry	Nerveux	3	
orth	Nerveux		
foreign	nervosus	lat	
foreign	ner vous	eng	
foreign	nervosa	ita	
foreign	nervioso	spa	
foreign	νευρώδης	grc	
ref	Centre		
term	Apoplexie nerveuse		
ref	Apoplexie		
term	Chaleur nerveuse		
ref	Chaleur		
term	Colique nerveuse		
ref	Colique		
term	Cordon nerveux		
ref	Cordon		
term	Courant nerveux		
ref	Fluide		
term	Diathèse nerveuse		
ref	Névrose		
term	Eléments nerveux		
ref	Nerveux		
term	Etat nerveux		
ref	Néveose		
term	Fièvres nerveuses		
ref	Fièvre		
term	Fluide nerveux		
ref	Fluide		
term	Houppes nerveuses		
ref	Houppe		
term	Maladies nerveuses		
ref	Névrose		
term	Membrane nerveuse		
ref	Artère		
term	Mobilité nerveuse		
ref	Névrose		
term	Système nerveux		
ref	Nerf		
term	Tempérament nerveux		
ref	Névrose		
ref	Tempérament		
term	Tubes ou éléments nerveux		
pb	1025	1039	
ref	Corpuscule		
ref	Corpuscule		
ref	Musculaire		
ref	Olfactif		
pb	1026	1040	
ref	Cerveau		
ref	Cerveau		
ref	Cervelet		
ref	Sympathique		
pb	1027	1041	
ref	Muqueuse		
term	Ganglions nerveux		
ref	Cerveau		
term	Vertige nerveux		
ref	Vertige		
entry	Nervigo-tontque	0	
orth	Nervigo-tontque		
term	Teinture nervico-tonique		
entry	Nervilité	0	
orth	Nervilité		
entry	Nervimoteur	0	
orth	Nervimoteur		
entry	Nervimotilité	0	
orth	Nervimotilité		
foreign	Nervimotilität	deu	
entry	Nervimotion	0	
orth	Nervimotion		
foreign	Nervimotion	deu	
ref	Diastaltique		
entry	Nervin	0	
orth	Nervin		
foreign	nervinus	lat	
foreign	neuroticus	lat	
foreign	nervenstärkend	deu	
foreign	nervine	eng	
foreign	nervino	ita	
foreign	nervino	spa	
ref	Baume		
ref	Nerval		
entry	Nervosisme	0	
orth	Nervosisme		
term	Nervosisme		
ref	Névrose		
entry	Nervule	0	
orth	Nervule		
foreign	nervulus	lat	
entry	Nervure	0	
orth	Nervure		
foreign	nervus	lat	
foreign	Rippe	deu	
foreign	nerves	eng	
foreign	nervatura	ita	
foreign	nerviosidad	spa	
entry	Neubauer	0	
orth	Neubauer		
term	Artère de Neubauer		
ref	Thyréoïdien		
entry	Neural	0	
orth	Neural		
term	Arc neural		
ref	Vertèbre		
entry	Neurilité	0	
orth	Neurilité		
foreign	neurility	eng	
foreign	neurilità	ita	
foreign	neurilidad	spa	
ref	Névrilité		
entry	Neurine	0	
orth	Neurine		
ref	Névrine		
entry	Neurisme	0	
orth	Neurisme		
ref	Fluide		
entry	Neurolysie	0	
orth	Neurolysie		
entry	Neurolytique	0	
orth	Neurolytique		
entry	Neutralisant	0	
orth	Neutralisant		
foreign	neutralisirend	deu	
foreign	neutralizing	eng	
foreign	neutrali-zante	ita	
foreign	neutralizante	spa	
ref	Oxyde		
entry	Neutralisation	0	
orth	Neutralisation		
foreign	Neuiralisirung	deu	
foreign	neutralization	eng	
foreign	neutralizzazione	ita	
foreign	neutralizacion	spa	
ref	Acide		
ref	Base		
ref	Neutralité		
pb	1028	1042	
entry	Neutralité	0	
orth	Neutralité		
foreign	neutralitas	lat	
foreign	Neutralität	deu	
foreign	neutrality	eng	
foreign	neutralità	ita	
foreign	neutralidad	spa	
ref	Alcali		
entry	Neutre	0	
orth	Neutre		
foreign	neuter	lat	
foreign	neutralis	lat	
foreign	neutral	deu	
foreign	neutral	eng	
foreign	neutrale	ita	
foreign	neutral	spa	
ref	Abeille		
ref	Réfraction		
entry	Neutriflore	0	
orth	Neutriflore		
foreign	neutriflorus	lat	
entry	Névragmie	0	
orth	Névragmie		
foreign	Neuragmie	deu	
foreign	neuragmy	eng	
foreign	nevragmia	ita	
foreign	neuragmia	spa	
entry	Névragmique	0	
orth	Névragmique		
term	Méthode névragmique		
entry	Névralgie	1	
orth	Névralgie		
foreign	nevralgia	lat	
foreign	Neuralgie	deu	
foreign	Nervenschmerz	deu	
foreign	neuralgia	eng	
foreign	nevralgia	ita	
foreign	neuralgia	spa	
foreign	νευραλγία	grc	
term	Névralgies anomales		
pb	1029	1043	
ref	Hypodermique		
term	Névralgie crurale		
term	Névralgie cubito-digitale		
term	Névralgie dentaire		
ref	Odontalgie		
term	Névralgie épileptiforme		
term	Névralgie faciale		
ref	Zona		
ref	Tic		
term	Névralgie fémoro-poplitée		
term	Névralgie ilio-scrotale		
term	Névralgie intercostale		
term	Névralgie plantaire		
term	Névralgie réflexe		
ref	Sympathie		
term	Névralgie uréthrale		
ref	Uréthralgie		
entry	Névraxe	0	
orth	Névraxe		
term	L’axe nerveux		
entry	Névrilématique	0	
orth	Névrilématique		
entry	Névrilème	0	
orth	Névrilème		
foreign	Nervenscheide	deu	
foreign	neurüema	eng	
foreign	neurilema	spa	
ref	Périxèvre		
entry	Névrilémite	0	
orth	Névrilémite		
entry	Névrilité	0	
orth	Névrilité		
ref	Névrite		
entry	Névrilité	0	
orth	Névrilité		
ref	Innervation		
ref	Propriété		
entry	Névrimotilité	0	
orth	Névrimotilité		
ref	Motricité		
entry	Névrine, Choline	0	
orth	Névrine		
orth	Choline		
ref	Lécithine		
entry	Névriste	1	
orth	Névriste		
pb	1030	1044	
ref	Contractilité		
entry	Névrite	0	
orth	Névrite		
foreign	neuritis	lat	
foreign	Nervenentzündung	deu	
foreign	neuritis	eng	
foreign	nevrite	ita	
foreign	neuritis	spa	
ref	Névralgie		
ref	Induration		
ref	Inflammation		
entry	Névritique	0	
orth	Névritique		
ref	Nerval		
ref	Nervin		
entry	Névro-choroïdite	0	
orth	Névro-choroïdite		
entry	Névroglie	0	
orth	Névroglie		
ref	Amorphe		
ref	Cerveau		
ref	Encéphale		
ref	Moelle		
ref	Rétine		
entry	Névrographie	0	
orth	Névrographie		
foreign	neurografia	lat	
foreign	Neurbgraphie	deu	
foreign	neurography	eng	
foreign	nevrografia	ita	
foreign	neurografia	spa	
entry	Névro-hypnologie	0	
orth	Névro-hypnologie		
foreign	neurohypnology	eng	
entry	Névrologie	0	
orth	Névrologie		
foreign	neurologia	lat	
foreign	Neurologie	deu	
foreign	Nervenlehre	deu	
foreign	neurology	eng	
foreign	nevrologia	ita	
foreign	neurologie	spa	
ref	Anatomie		
entry	Névrologique	0	
orth	Névrologique		
entry	Névrologiste	0	
orth	Névrologiste		
entry	Névrome	0	
orth	Névrome		
foreign	neuroma	lat	
foreign	Neurom	deu	
foreign	neuroma	eng	
foreign	neuroma	spa	
ref	Tumeur		
term	Névrome vermiculaire ou toruleux		
entry	Névromimosie	0	
orth	Névromimosie		
entry	Névromyalgie	0	
orth	Névromyalgie		
entry	Névropathie	0	
orth	Névropathie		
term	Névropathie protéiforme '		
ref	Névrose		
entry	Névrophonie	0	
orth	Névrophonie		
entry	Névrophlogose	0	
orth	Névrophlogose		
entry	Névroplastie	0	
orth	Névroplastie		
ref	Régénération		
ref	Réunion		
entry	Névroptères	0	
orth	Névroptères		
foreign	neuroptera	lat	
foreign	Neuropteren	deu	
foreign	Netzflügler	deu	
foreign	neuroptera	eng	
foreign	neuropteros	spa	
entry	Névrosclérose	0	
orth	Névrosclérose		
ref	Cérébro-sclérose		
ref	Myélosclébose		
entry	Névrose	1	
orth	Névrose		
foreign	neurosis	lat	
foreign	Nervenleiden	deu	
foreign	neurose	eng	
foreign	nevrosi	ita	
foreign	neurosis	spa	
term	Névrose		
pb	1031	1045	
term	Névrose uréthrale		
ref	Uréthralgie		
entry	Névrospasme	0	
orth	Névrospasme		
ref	Névrose		
entry	Névrosthénie	0	
orth	Névrosthénie		
foreign	neurasthenia	lat	
foreign	Neurasthenie	deu	
foreign	Nervenüberreitzung	deu	
foreign	neurasthenia	eng	
foreign	nevrostenia	ita	
foreign	neurostenia	spa	
entry	Névrothèle	0	
orth	Névrothèle		
term	Appareil névrothèle		
entry	Névrotique, Névrosique	0	
orth	Névrotique		
orth	Névrosique		
ref	Bauhe		
ref	Nervix		
entry	Névrotome	0	
orth	Névrotome		
foreign	Neurotomus	deu	
foreign	neurotomus	eng	
foreign	nevrotomo	ita	
foreign	neurotomo	spa	
entry	Névrotomie	0	
orth	Névrotomie		
foreign	neurotomia	lat	
foreign	Neurotomie	deu	
foreign	Nervenschnitt	deu	
foreign	neurotomy	eng	
foreign	nevrotomia	ita	
foreign	neurotomia	spa	
entry	Névroviscérite	0	
orth	Névroviscérite		
entry	Nez	0	
orth	Nez		
foreign	nasus	lat	
foreign	Nase	deu	
foreign	nose	eng	
foreign	naso	ita	
foreign	nariz	spa	
foreign	ῥὶν	grc	
foreign	ῥὶς	grc	
entry	Niche	0	
orth	Niche		
foreign	recessus	lat	
entry	Nickel	0	
orth	Nickel		
foreign	niccolum	lat	
foreign	Nickel	deu	
foreign	nickel	eng	
foreign	nicolo	ita	
foreign	niquel	spa	
term	Fleurs de nickel		
ref	Oxyde		
entry	Nicol	0	
orth	Nicol		
term	Prisme de Nicol		
ref	Prisse		
entry	Nicotiane	0	
orth	Nicotiane		
term	Huile de nicotiane		
ref	Huile		
entry	Nicotianine	0	
orth	Nicotianine		
foreign	Nicotianin	deu	
foreign	nicotianine	eng	
foreign	nicotianina	ita	
foreign	nicotianina	spa	
entry	Nicotine	1	
orth	Nicotine		
foreign	Nicotin	deu	
foreign	nicotine	eng	
foreign	nicotina	ita	
foreign	nicotina	spa	
pb	1032	1046	
ref	Tabac		
entry	Nictation	0	
orth	Nictation		
foreign	nictatio	lat	
foreign	Blinzeln	deu	
foreign	twinkling	eng	
foreign	nictazione	ita	
foreign	nictacion	spa	
foreign	σκαρδαμυγμὸς	grc	
entry	Nictitation	0	
orth	Nictitation		
ref	Nictation		
entry	Nid	0	
orth	Nid		
foreign	Nest	deu	
foreign	nest	eng	
foreign	nido	ita	
foreign	nido	spa	
term	Nid d’alcyon		
ref	Alcyon		
term	Nid d’hirondelle		
ref	Cubilose		
entry	Nidamentum	0	
orth	Nidamentum		
entry	Nidiforme	0	
orth	Nidiforme		
term	Masses nidiformes		
entry	Nidoreux	0	
orth	Nidoreux		
foreign	nidorosus	lat	
foreign	faulig	deu	
foreign	intanfato	ita	
foreign	nidor ous	eng	
foreign	nidoroso	spa	
entry	Nidulant	0	
orth	Nidulant		
term	Membranes nidulantes		
entry	Nielle	0	
orth	Nielle		
foreign	Brand	deu	
foreign	Mehlthau	deu	
foreign	blast	eng	
foreign	golpe	ita	
foreign	neguilla	spa	
term	Nielle des blés		
ref	Charbon		
ref	Lychnide		
entry	Nigelle	0	
orth	Nigelle		
foreign	Nigella sativa (L.)	lat	
foreign	Schwarzkümmel	deu	
foreign	fennel flover	eng	
foreign	nepitella	ita	
foreign	agenuz	spa	
entry	Nigelline	0	
orth	Nigelline		
entry	Nigritie	0	
orth	Nigritie		
foreign	nigritia	lat	
term	Nigritie de la langue		
entry	Nihil album	0	
orth	Nihil album		
foreign	nihilum album	lat	
foreign	Zinckblume	deu	
foreign	pompholix	eng	
foreign	tuzia	ita	
ref	Oxyde		
entry	Nimbus	0	
orth	Nimbus		
ref	Cumulus		
entry	Niobium	0	
orth	Niobium		
entry	Niqueter	0	
orth	Niqueter		
ref	Queue		
entry	Nirle	0	
orth	Nirle		
foreign	Masern	deu	
foreign	thenirles	eng	
foreign	rosolia	ita	
foreign	sarampion	spa	
foreign	morbus lenticularis	spa	
entry	Nirmuli	0	
orth	Nirmuli		
ref	Titan-cotte		
entry	Nisusformativus	0	
orth	Nisusformativus		
ref	Vie		
ref	Vital		
ref	Naissance		
ref	Régénération		
entry	Nitranilique	0	
orth	Nitranilique		
ref	Indigotique		
entry	Nitrate	0	
orth	Nitrate		
foreign	salpetersaures Salz	deu	
foreign	nitrate	eng	
foreign	nitrato	ita	
foreign	nitrato	spa	
ref	Azotate		
entry	Nitre	1	
orth	Nitre		
foreign	nitrum	lat	
foreign	Salpeter	deu	
foreign	nitre	eng	
foreign	nitro	ita	
foreign	nitro	spa	
foreign	νίτρον	grc	
ref	Azotate		
term	Alcali du nitre		
ref	Alcali		
term	Esprit de nitre		
ref	Esprit		
term	Sel de nitre		
ref	Azotate		
term	Nitre ammoniacal ou détonant		
ref	Azotate		
term	Nitre barytique, X		
ref	Azotate		
term	Nitre calcaire		
ref	Azotate		
term	Nitre camphré		
ref	Pilule		
term	Nitre cubique		
ref	Azotate		
pb	1033	1047	
term	Nitre fixé par le charbon		
ref	Carbonate		
term	Mitre de Houssage		
ref	Azotate		
term	Mitre lunaire		
term	Mitre magnésien		
ref	Azotate		
term	Mitre mercuriel		
ref	Azotate		
term	Mitre rhomboidal		
ref	Azotate		
entry	Nitreux	0	
orth	Nitreux		
foreign	salpetrig	deu	
foreign	nitrous	eng	
foreign	nitroso	ita	
foreign	nitroso	spa	
term	Acide nitreux		
ref	Azoteux		
term	Gaz nitreux		
ref	Azote		
term	Turbith nitreux		
ref	Azotate		
term	Vapeurs nitreuses		
ref	Azoteux		
entry	Nitricum	0	
orth	Nitricum		
entry	Nitriere	0	
orth	Nitriere		
foreign	Salpeterhütte	deu	
foreign	salpeterhouse	eng	
foreign	nitriera	ita	
foreign	salitreria	spa	
entry	Nitrification	0	
orth	Nitrification		
foreign	Nitrification	deu	
foreign	Salpeterbildung	deu	
foreign	nitrification	eng	
foreign	nitrificazione	ita	
foreign	nitrificacion	spa	
entry	Nitrile	0	
orth	Nitrile		
ref	Valéroxitrile		
entry	Nitrindine	0	
orth	Nitrindine		
entry	Nitrinique	0	
orth	Nitrinique		
term	Acide nitrinique		
entry	Nitrique	0	
orth	Nitrique		
foreign	salpetrig	deu	
foreign	nitrio	eng	
foreign	nitrico	ita	
foreign	nitrico	spa	
ref	Azotique		
term	Onguent, pommade nitrique		
ref	Pommade		
entry	Nitrite	0	
orth	Nitrite		
foreign	salpetrig saures Salz	deu	
foreign	nitrite	eng	
foreign	nitrito	ita	
foreign	nitrito	spa	
ref	Azotite		
term	Nitrite d’anthracénise		
term	Nitrite d’anthracénise hydraté		
term	Nitrite de chrysénase		
term	Nitrite depyrénase		
term	nitropyrène		
entry	Nitroambréine	0	
orth	Nitroambréine		
foreign	acide ambréique	lat	
ref	Ambbéixe		
entry	Nitroaniline	0	
orth	Nitroaniline		
entry	Nitroanilique	0	
orth	Nitroanilique		
ref	Nitrospiboylique		
entry	Nitroaniside	0	
orth	Nitroaniside		
entry	Nitroanisolique	0	
orth	Nitroanisolique		
entry	Nitroanisylique	0	
orth	Nitroanisylique		
entry	Nitroanthracide, Nitroparanaphtalide	0	
orth	Nitroanthracide		
orth	Nitroparanaphtalide		
term	Nitroanthracide hydraté		
entry	Nitrobenzide, Nitrobenzine	0	
orth	Nitrobenzide		
orth	Nitrobenzine		
foreign	Nitrobenzol	deu	
foreign	nitro-behzole	eng	
foreign	nitrobenzina	ita	
entry	Nitrobenzoène	0	
orth	Nitrobenzoène		
ref	Nitrodiaconyle		
entry	Nitrobenzoïque, Nitrobenzoïnique	0	
orth	Nitrobenzoïque		
orth	Nitrobenzoïnique		
entry	Nitrobenzol	0	
orth	Nitrobenzol		
ref	Nitrobenzide		
entry	Nitrobenzoyle	0	
orth	Nitrobenzoyle		
ref	Benzoylazotide		
entry	Nitrobroma, Nisylique	0	
orth	Nitrobroma		
orth	Nisylique		
foreign	acide nitrobromodragonanisique	lat	
entry	Nitrobutyronique	1	
orth	Nitrobutyronique		
pb	1034	1048	
entry	Nitrochloroanisylique	0	
orth	Nitrochloroanisylique		
foreign	acide nitrochlorodragouanisiqué	lat	
entry	Nitrocinnamique	0	
orth	Nitrocinnamique		
entry	Nitrocoumarine	0	
orth	Nitrocoumarine		
entry	Nitrocoumaryligique	0	
orth	Nitrocoumaryligique		
entry	Nitrodraconanisique	0	
orth	Nitrodraconanisique		
entry	Nitrodraconyle	0	
orth	Nitrodraconyle		
entry	Nitrodracylique	0	
orth	Nitrodracylique		
ref	Nitrotolinique		
entry	Nitroeuxanthine	0	
orth	Nitroeuxanthine		
entry	Nitroforme	0	
orth	Nitroforme		
entry	Nitrogène	0	
orth	Nitrogène		
foreign	Nitrogenium	deu	
foreign	Salpeterstoff	deu	
foreign	nitrogen	eng	
foreign	nitrogeno	spa	
ref	Azote		
entry	Nitrogéné	0	
orth	Nitrogéné		
entry	Nitroglycérine	0	
orth	Nitroglycérine		
ref	Dynamite		
ref	Pyroxyle		
entry	Nitrohélénine	0	
orth	Nitrohélénine		
entry	Nitrohippurique	0	
orth	Nitrohippurique		
term	Acide nitrohippurique		
entry	Nitrohydurilique	0	
orth	Nitrohydurilique		
entry	Nitro-indigotique	0	
orth	Nitro-indigotique		
ref	Indigotique		
entry	Nitro-inosite	0	
orth	Nitro-inosite		
ref	Inosite		
entry	Nitroleucique	0	
orth	Nitroleucique		
term	Acide nitroleucique		
entry	Nitroline	0	
orth	Nitroline		
entry	Nitroméconine	0	
orth	Nitroméconine		
foreign	acide nitroméconique	lat	
entry	Nitrométastyrol	0	
orth	Nitrométastyrol		
ref	Nitrodraconyle		
entry	Nitromuriatique	0	
orth	Nitromuriatique		
ref	Eau		
entry	Nitronaphtalase	0	
orth	Nitronaphtalase		
foreign	azotate de dékahexyloxydule	lat	
foreign	nitronaphtalide	lat	
entry	Nitronaphtale	0	
orth	Nitronaphtale		
entry	Nitronaphtaléise	0	
orth	Nitronaphtaléise		
entry	Nitronaphtaléisique	0	
orth	Nitronaphtaléisique		
entry	Nitronaphtalèse	0	
orth	Nitronaphtalèse		
foreign	azotate de dékahexyloxy de	lat	
entry	Nitronaphtalésique	1	
orth	Nitronaphtalésique		
pb	1035	1049	
entry	Nitronaphthalide	0	
orth	Nitronaphthalide		
ref	Nitronaphthalase		
entry	Nitronaphtlinique, Nitrophtlinique	0	
orth	Nitronaphtlinique		
orth	Nitrophtlinique		
term	Hydraté		
entry	Nitronaphtalise	0	
orth	Nitronaphtalise		
entry	Nitronaphtalisinique	0	
orth	Nitronaphtalisinique		
entry	Nitroparanaphtalide	0	
orth	Nitroparanaphtalide		
ref	Nitroanthracide		
entry	Nitrophénique	0	
orth	Nitrophénique		
ref	Picrique		
entry	Nitrophénisique	0	
orth	Nitrophénisique		
ref	Dinitrophénique		
ref	Picrique		
entry	Nitrophlorrhétine	0	
orth	Nitrophlorrhétine		
entry	Nitrophtalinique	0	
orth	Nitrophtalinique		
ref	Nitronaphtalïnique		
entry	Nitropicrique	0	
orth	Nitropicrique		
ref	Plcrique		
entry	Nitropikrile	0	
orth	Nitropikrile		
entry	Nitropyrène	0	
orth	Nitropyrène		
ref	Nitrite		
entry	Nitrosaccharique	0	
orth	Nitrosaccharique		
term	Acide nitrosaccharique		
entry	Nitrosalicylide	0	
orth	Nitrosalicylide		
ref	Indigotique		
entry	Nitrosalicylique	0	
orth	Nitrosalicylique		
ref	Indigotique		
entry	Nitrosinapisique	0	
orth	Nitrosinapisique		
term	Acide nitrosinapisique		
term	Résine nitrosinapisique		
entry	Nitroso-nitrique	0	
orth	Nitroso-nitrique		
entry	Nitrospirolique	0	
orth	Nitrospirolique		
term	Acide nitrospirolique hydraté		
ref	Picrique		
entry	Nitrospiroylique, Anilique	0	
orth	Nitrospiroylique		
orth	Anilique		
entry	Nitrostilbase, Nitrostilbile	0	
orth	Nitrostilbase		
orth	Nitrostilbile		
entry	Nitrostilbilique	0	
orth	Nitrostilbilique		
entry	Nitrostyfhnique	0	
orth	Nitrostyfhnique		
entry	Nitrostyrol	0	
orth	Nitrostyrol		
entry	Nitrosulfate	0	
orth	Nitrosulfate		
ref	Azosulfate		
entry	Nitrosulfurique	0	
orth	Nitrosulfurique		
ref	Azosulfate		
entry	Nitrothionessal, Nitrothionessile	0	
orth	Nitrothionessal		
orth	Nitrothionessile		
entry	Nitrotolide	0	
orth	Nitrotolide		
term	Binitrotolide		
ref	Binitrotoline		
entry	Nitrotoline	0	
orth	Nitrotoline		
ref	Binitrotoline		
entry	Nitrotolinique, Nitrodracylique, Carbonitrotolinique	0	
orth	Nitrotolinique		
orth	Nitrodracylique		
orth	Carbonitrotolinique		
ref	Az		
entry	Nitrotoluylique	0	
orth	Nitrotoluylique		
entry	Nitroxanthique	0	
orth	Nitroxanthique		
ref	Picrique		
entry	Nitrure	0	
orth	Nitrure		
ref	Azoture		
entry	Nitryle	0	
orth	Nitryle		
entry	Nivéole	0	
orth	Nivéole		
entry	Nivernais	0	
orth	Nivernais		
entry	Noble	0	
orth	Noble		
foreign	nobilis	lat	
ref	Génital		
entry	Noctambule	0	
orth	Noctambule		
ref	Somnambule		
entry	Nocturne	0	
orth	Nocturne		
foreign	nocturnus	lat	
foreign	noctilux	lat	
foreign	nocturnal	eng	
foreign	notturno	ita	
foreign	nocturno	spa	
term	Fleurs nocturnes		
term	Oiseaux nocturnes		
term	Vue nocturne		
ref	Nyctalople		
entry	Nocuité	0	
orth	Nocuité		
ref	Démographie		
ref	Statistique		
entry	Nodulaire	0	
orth	Nodulaire		
entry	Nodule	0	
orth	Nodule		
foreign	nodulus	lat	
term	Nodules de Morgagni		
ref	Tubercule		
entry	Nodus, Nodosité	1	
orth	Nodus		
orth	Nodosité		
foreign	Knoten	deu	
foreign	node	eng	
foreign	nodo	ita	
foreign	nodosité	ita	
foreign	nodosidad	spa	
pb	1036	1050	
entry	Nœud	0	
orth	Nœud		
foreign	nodus	lat	
foreign	Knoten	deu	
foreign	knot	eng	
foreign	nodo	ita	
foreign	nudo	spa	
foreign	ἅμμα	grc	
term	Nœud vital		
ref	Collet		
term	Nœud d’emballeur		
ref	Cerveau		
term	Nœud vital		
entry	Noir	1	
orth	Noir		
foreign	schwarz	deu	
foreign	black	eng	
foreign	negro	ita	
foreign	negro	spa	
ref	Couleur		
ref	Scotome		
term	Noir animal		
ref	Chabbon		
term	Noir de fumée		
pb	1037	1051	
ref	Anthkacosis		
term	Noir d’ivoire		
term	Noir de platine		
ref	Platine		
term	Noir		
term	Cheval noir		
term	Maladie noire		
ref	Mélæna		
term	Médecines noires		
ref	Médecine		
entry	Noir-museau	0	
orth	Noir-museau		
ref	Bouquet		
entry	Noisette, Noisetier	0	
orth	Noisette		
orth	Noisetier		
ref	Coudrier		
term	Huile de noisette		
ref	Huile		
term	Noisette purgative		
